,worked_during_school,computer_skills,volunteer,military,employment_holes,has_email_address,resume_quality,milvol,positive_col,avg_milwork,mltp_experspecskill
2117,1,1,0,0,0,1,1,0,1,0.5,0
2118,0,1,0,0,1,0,0,0,1,0.0,0
2119,1,1,1,0,1,1,1,0,2,0.5,0
2120,1,1,0,0,0,1,1,0,1,0.5,7
2121,0,1,0,0,1,0,0,0,1,0.0,0
2122,1,1,0,0,0,1,1,0,1,0.5,0
2123,1,1,0,0,1,0,0,0,1,0.5,0
2124,1,1,1,0,0,1,1,0,2,0.5,0
2125,0,1,0,0,1,0,0,0,2,0.0,0
2126,1,1,0,0,0,1,1,0,1,0.5,0
2127,0,0,0,0,0,0,0,0,0,0.0,0
2128,0,1,0,1,1,1,1,0,2,0.5,5
2129,1,1,0,0,0,0,0,0,1,0.5,0
2130,1,1,0,0,1,1,1,0,2,0.5,0
2131,0,1,0,0,1,0,0,0,1,0.0,0
2132,1,1,0,0,0,0,0,0,1,0.5,0
2133,1,1,0,0,0,1,1,0,1,0.5,4
2134,1,1,0,0,0,1,1,0,1,0.5,0
2135,0,1,0,0,1,0,0,0,1,0.0,0
2136,1,1,0,0,0,1,1,0,1,0.5,7
2137,1,1,0,0,0,1,1,0,1,0.5,4
2138,1,1,0,0,0,0,0,0,1,0.5,3
2139,0,1,0,0,1,0,0,0,1,0.0,2
2140,1,1,1,0,0,1,1,0,2,0.5,0
2141,1,1,0,0,0,0,0,0,1,0.5,0
2142,1,1,0,0,0,0,0,0,1,0.5,0
2143,1,1,1,0,0,1,1,0,2,0.5,0
2144,1,1,0,0,0,0,0,0,1,0.5,0
2145,1,1,1,0,0,1,1,0,2,0.5,0
2146,1,1,0,0,0,0,0,0,1,0.5,0
2147,1,1,1,0,0,1,1,0,2,0.5,0
2148,1,1,1,0,0,1,1,0,2,0.5,0
2149,1,1,1,0,1,0,0,0,2,0.5,0
2150,1,1,1,0,0,1,1,0,2,0.5,0
2151,1,1,0,0,0,0,0,0,1,0.5,0
2152,0,0,0,0,1,0,0,0,0,0.0,0
2153,1,1,1,0,0,0,1,0,2,0.5,14
2154,0,0,0,0,1,0,0,0,0,0.0,0
2155,1,1,1,0,0,0,1,0,2,0.5,14
2156,0,1,0,0,0,0,0,0,1,0.0,0
2157,0,1,0,0,0,0,0,0,1,0.0,0
2158,0,0,0,0,0,0,0,0,0,0.0,0
2159,1,1,1,1,0,1,1,1,3,1.0,0
2160,1,1,1,0,0,1,1,0,2,0.5,0
2161,1,1,1,1,0,1,1,1,3,1.0,0
2162,0,0,0,0,0,0,0,0,0,0.0,0
2163,0,1,1,0,1,1,1,0,2,0.0,0
2164,1,0,0,0,0,0,0,0,0,0.5,0
2165,1,1,0,0,0,0,0,0,1,0.5,0
2166,1,1,1,1,0,1,1,1,3,1.0,0
2167,1,1,1,0,0,0,1,0,2,0.5,14
2168,0,0,0,0,1,0,0,0,0,0.0,0
2169,1,1,1,1,0,1,1,1,3,1.0,0
2170,0,1,1,0,0,0,1,0,2,0.0,0
2171,0,1,1,0,0,0,1,0,2,0.0,0
2172,0,0,0,0,1,0,0,0,0,0.0,0
2173,0,1,1,0,0,0,1,0,2,0.0,0
2174,1,1,1,0,0,1,1,0,2,0.5,0
2175,1,1,0,0,0,0,0,0,1,0.5,0
2176,1,1,0,0,0,0,0,0,1,0.5,0
2177,0,0,1,0,0,1,1,0,1,0.0,0
2178,1,1,0,0,0,0,0,0,1,0.5,0
2179,0,1,0,0,0,0,0,0,1,0.0,0
2180,0,0,0,0,1,0,0,0,0,0.0,0
2181,1,1,0,0,0,0,0,0,1,0.5,0
2182,1,1,1,1,0,1,1,1,3,1.0,0
2183,0,0,0,0,0,0,0,0,0,0.0,0
2184,1,1,0,0,0,0,0,0,1,0.5,0
2185,1,1,1,0,0,1,1,0,2,0.5,0
2186,1,1,0,0,0,0,0,0,1,0.5,0
2187,1,1,1,1,0,1,1,1,3,1.0,0
2188,1,1,1,0,0,1,1,0,2,0.5,0
2189,1,1,1,0,0,1,1,0,2,0.5,0
2190,1,1,1,0,0,1,1,0,2,0.5,0
2191,0,0,0,0,1,0,0,0,0,0.0,0
2192,0,1,0,0,1,0,0,0,1,0.0,11
2193,0,1,1,0,1,1,1,0,3,0.0,8
2194,0,1,0,0,1,0,0,0,1,0.0,7
2195,1,1,1,0,0,1,1,0,2,0.5,5
2196,0,1,0,0,1,0,0,0,1,0.0,1
2197,1,1,1,0,1,1,1,0,2,0.5,4
2198,0,0,1,0,0,1,1,0,1,0.0,0
2199,0,1,0,0,1,1,0,0,1,0.0,13
2200,0,1,0,0,1,0,0,0,1,0.0,2
2201,1,1,1,0,1,1,1,0,3,0.5,26
2202,0,1,0,0,1,0,0,0,1,0.0,4
2203,0,1,0,0,1,1,1,0,1,0.0,16
2204,1,1,1,0,0,1,1,0,2,0.5,16
2205,0,1,0,0,1,0,0,0,1,0.0,7
2206,1,1,1,0,0,1,1,0,2,0.5,5
2207,0,1,0,0,1,0,0,0,1,0.0,11
2208,0,1,0,0,1,1,1,0,1,0.0,16
2209,0,1,0,0,1,0,0,0,1,0.0,2
2210,0,0,1,0,0,1,1,0,1,0.0,0
2211,1,0,0,0,1,0,0,0,0,0.5,5
2212,0,1,0,0,1,0,0,0,1,0.0,4
2213,1,1,1,0,1,1,1,0,3,0.5,26
2214,0,0,1,0,0,1,1,0,1,0.0,0
2215,0,1,0,0,1,1,0,0,1,0.0,13
2216,0,1,0,0,1,1,1,0,1,0.0,16
2217,0,1,0,0,1,0,0,0,1,0.0,4
2218,1,1,1,0,1,1,1,0,2,0.5,0
2219,0,1,0,0,1,0,0,0,1,0.0,1
2220,0,1,1,0,1,1,1,0,2,0.0,0
2221,1,1,1,0,1,1,1,0,3,0.5,26
2222,0,1,0,0,1,0,0,0,1,0.0,1
2223,0,1,0,0,1,0,0,0,1,0.0,11
2224,1,1,1,0,1,1,1,0,2,0.5,4
2225,0,1,0,0,1,0,0,0,1,0.0,11
2226,0,1,0,0,1,1,0,0,1,0.0,13
2227,0,1,1,0,1,1,1,0,2,0.0,5
2228,0,1,1,0,1,1,1,0,2,0.0,13
2229,1,1,0,0,1,0,0,0,1,0.5,13
2230,1,1,1,0,1,1,1,0,2,0.5,0
2231,1,1,0,0,1,0,0,0,1,0.5,7
2232,0,0,0,0,0,0,0,0,0,0.0,0
2233,1,1,1,1,0,1,1,1,4,1.0,0
2234,0,1,1,0,0,0,1,0,2,0.0,0
2235,1,0,0,0,0,0,0,0,0,0.5,0
2236,0,1,1,0,1,1,1,0,2,0.0,0
2237,0,1,0,0,1,1,0,0,1,0.0,0
2238,1,1,0,0,0,0,0,0,1,0.5,0
2239,0,1,1,0,1,1,1,0,2,0.0,0
2240,1,1,1,0,1,0,0,0,2,0.5,0
2241,1,1,0,0,0,1,1,0,1,0.5,7
2242,1,1,0,0,0,0,0,0,1,0.5,0
2243,1,1,1,0,0,1,1,0,2,0.5,0
2244,1,1,0,0,1,0,0,0,1,0.5,0
2245,0,1,1,0,1,1,1,0,2,0.0,0
2246,0,1,1,0,1,1,1,0,2,0.0,0
2247,1,1,0,0,0,0,0,0,1,0.5,6
2248,1,1,0,0,0,0,0,0,1,0.5,0
2249,1,1,1,0,1,1,1,0,2,0.5,0
2250,0,1,0,0,1,0,0,0,1,0.0,5
2251,1,1,0,0,0,1,1,0,1,0.5,10
2252,1,1,1,0,1,1,1,0,2,0.5,11
2253,1,1,0,0,0,0,0,0,1,0.5,3
2254,0,1,1,0,1,1,1,0,2,0.0,10
2255,0,1,0,0,1,0,0,0,1,0.0,2
2256,1,1,0,0,0,1,1,0,1,0.5,4
2257,1,1,0,0,0,1,1,0,1,0.5,0
2258,1,1,0,0,0,0,0,0,1,0.5,3
2259,0,1,0,0,1,0,0,0,1,0.0,2
2260,1,1,1,0,0,1,1,0,2,0.5,0
2261,1,1,0,0,0,0,0,0,1,0.5,0
2262,1,1,1,0,0,1,1,0,2,0.5,0
2263,1,1,0,0,0,0,0,0,1,0.5,0
2264,1,1,0,0,0,0,0,0,1,0.5,0
2265,1,1,0,0,0,0,0,0,1,0.5,0
2266,1,1,1,0,0,1,1,0,2,0.5,0
2267,1,1,1,0,0,1,1,0,2,0.5,0
2268,1,1,1,0,0,1,1,0,2,0.5,0
2269,1,1,1,0,0,1,1,0,2,0.5,0
2270,0,0,0,0,1,0,0,0,0,0.0,0
2271,1,1,1,1,0,1,1,1,3,1.0,0
2272,0,0,0,0,1,0,0,0,0,0.0,0
2273,1,1,1,1,0,1,1,1,3,1.0,0
2274,0,1,1,0,0,0,1,0,2,0.0,0
2275,1,1,0,0,0,0,0,0,1,0.5,0
2276,1,1,0,0,0,0,0,0,1,0.5,0
2277,0,0,0,0,1,0,0,0,0,0.0,0
2278,1,1,1,0,0,1,1,0,2,0.5,0
2279,0,0,0,0,0,0,0,0,0,0.0,0
2280,0,0,0,0,1,0,0,0,0,0.0,0
2281,0,0,0,0,1,0,0,0,0,0.0,0
2282,1,1,0,0,0,0,0,0,1,0.5,0
2283,1,1,0,0,0,0,0,0,1,0.5,0
2284,0,1,1,0,1,1,1,0,2,0.0,0
2285,1,1,0,0,0,0,0,0,1,0.5,0
2286,1,0,0,0,0,0,0,0,0,0.5,0
2287,1,0,0,0,0,0,0,0,0,0.5,0
2288,1,1,0,0,0,0,0,0,1,0.5,0
2289,1,1,1,1,0,1,1,1,3,1.0,0
2290,0,1,0,0,0,0,0,0,1,0.0,0
2291,1,1,0,0,0,0,0,0,1,0.5,0
2292,1,1,1,0,0,1,1,0,2,0.5,0
2293,1,1,1,0,0,0,1,0,2,0.5,14
2294,0,0,1,0,0,1,1,0,1,0.0,0
2295,0,1,1,0,1,1,1,0,2,0.0,0
2296,0,0,1,0,0,1,1,0,1,0.0,0
2297,1,1,1,0,0,1,1,0,2,0.5,0
2298,1,1,1,1,0,1,1,1,3,1.0,0
2299,1,1,1,1,0,1,1,1,3,1.0,0
2300,1,1,0,0,1,0,0,0,1,0.5,7
2301,0,0,0,0,1,0,0,0,0,0.0,2
2302,0,1,1,0,1,1,1,0,2,0.0,0
2303,0,1,1,0,1,1,1,0,2,0.0,13
2304,1,0,0,0,1,0,0,0,0,0.5,5
2305,0,1,1,0,1,1,1,0,2,0.0,13
2306,1,1,1,0,1,1,1,0,2,0.5,0
2307,1,1,0,0,1,0,0,0,1,0.5,13
2308,1,1,0,0,1,0,0,0,1,0.5,7
2309,1,1,1,0,0,1,1,0,2,0.5,16
2310,0,1,1,0,1,1,1,0,2,0.0,0
2311,0,1,0,0,1,0,0,0,1,0.0,4
2312,1,1,0,0,1,0,0,0,1,0.5,13
2313,0,1,1,0,1,1,1,0,2,0.0,13
2314,1,0,0,0,1,0,0,0,0,0.5,5
2315,0,0,1,0,0,1,1,0,1,0.0,0
2316,1,1,0,0,1,0,0,0,1,0.5,13
2317,1,1,0,0,1,0,0,0,1,0.5,7
2318,0,1,1,0,1,1,1,0,2,0.0,0
2319,1,1,1,0,1,1,1,0,2,0.5,0
2320,0,1,0,0,1,0,0,0,1,0.0,11
2321,0,1,0,0,1,1,0,0,1,0.0,13
2322,1,1,1,0,1,1,1,0,2,0.5,4
2323,1,1,1,0,0,1,1,0,2,0.5,5
2324,0,0,0,0,1,0,0,0,1,0.0,0
2325,0,1,0,1,1,1,1,0,3,0.5,0
2326,1,1,1,0,0,1,1,0,2,0.5,6
2327,0,0,0,0,1,0,0,0,0,0.0,0
2328,0,1,1,0,1,1,1,0,2,0.0,0
2329,0,1,0,0,1,0,0,0,1,0.0,0
2330,0,1,0,0,1,0,0,0,1,0.0,0
2331,1,1,1,0,1,1,1,0,2,0.5,0
2332,0,1,0,1,1,1,1,0,2,0.5,5
2333,1,1,0,0,1,1,1,0,2,0.5,0
2334,1,1,0,0,0,0,0,0,1,0.5,0
2335,0,1,0,0,1,0,0,0,1,0.0,0
2336,1,1,0,0,0,0,0,0,1,0.5,0
2337,1,1,0,0,0,0,0,0,1,0.5,0
2338,1,1,1,0,0,1,1,0,2,0.5,0
2339,1,1,1,0,0,1,1,0,2,0.5,0
2340,0,1,0,0,0,0,0,0,1,0.0,0
2341,1,1,1,1,0,1,1,1,3,1.0,0
2342,1,1,1,1,0,1,1,1,3,1.0,0
2343,1,1,0,0,0,0,0,0,1,0.5,0
2344,1,1,0,0,0,0,0,0,1,0.5,0
2345,0,1,1,0,0,0,1,0,2,0.0,0
2346,0,0,1,0,0,1,1,0,1,0.0,0
2347,1,1,1,0,0,0,1,0,2,0.5,14
2348,0,0,0,0,0,0,0,0,0,0.0,0
2349,1,1,1,1,0,1,1,1,3,1.0,0
2350,1,1,1,0,0,1,1,0,2,0.5,0
2351,1,1,1,0,0,1,1,0,2,0.5,0
2352,1,1,1,0,0,1,1,0,2,0.5,0
2353,1,1,0,0,0,0,0,0,1,0.5,0
2354,0,0,0,0,1,1,0,0,0,0.0,0
2355,0,0,0,0,0,1,0,0,0,0.0,0
2356,0,0,0,0,1,1,0,0,0,0.0,0
2357,0,1,1,0,1,1,1,0,2,0.0,0
2358,1,0,0,0,0,1,0,0,0,0.5,0
2359,1,1,0,0,0,1,0,0,1,0.5,0
2360,1,1,0,0,0,1,0,0,1,0.5,0
2361,0,0,0,0,1,1,0,0,0,0.0,0
2362,1,1,1,0,0,1,1,0,2,0.5,14
2363,1,1,1,1,0,1,1,1,3,1.0,0
2364,0,1,0,0,0,1,0,0,1,0.0,0
2365,1,1,1,0,0,1,1,0,2,0.5,0
2366,0,1,1,0,0,1,1,0,2,0.0,0
2367,0,0,0,0,1,1,0,0,0,0.0,0
2368,0,1,0,0,1,1,0,0,1,0.0,4
2369,0,1,0,0,1,1,0,0,1,0.0,1
2370,1,1,1,0,1,1,1,0,2,0.5,0
2371,0,1,0,0,1,1,1,0,1,0.0,16
2372,0,1,0,0,1,1,0,0,1,0.0,11
2373,1,1,1,0,0,1,1,0,2,0.5,5
2374,0,0,0,0,1,1,0,0,0,0.0,7
2375,0,1,1,0,1,1,1,0,2,0.0,13
2376,0,1,1,0,1,1,1,0,2,0.0,0
2377,1,1,0,0,1,1,0,0,1,0.5,7
2378,1,1,0,0,1,1,0,0,1,0.5,13
2379,0,1,1,0,1,1,1,0,2,0.0,13
2380,1,0,0,0,1,1,0,0,0,0.5,5
2381,0,1,1,0,1,1,1,0,2,0.0,0
2382,0,0,0,0,1,1,0,0,0,0.0,2
2383,1,1,1,0,1,1,1,0,2,0.5,4
2384,0,1,0,0,1,1,0,0,1,0.0,13
2385,0,1,1,0,1,1,1,0,2,0.0,9
2386,0,1,1,0,1,1,1,0,3,0.0,8
2387,0,1,0,0,1,1,0,0,1,0.0,11
2388,0,1,1,0,1,1,1,0,2,0.0,9
2389,0,1,1,0,1,1,1,0,3,0.0,8
2390,0,1,0,0,1,1,0,0,1,0.0,13
2391,0,1,0,0,1,1,0,0,1,0.0,11
2392,1,1,0,0,0,1,1,0,1,0.5,5
2393,0,1,0,0,1,1,0,0,1,0.0,13
2394,0,1,1,0,1,1,1,0,3,0.0,8
2395,0,1,0,0,1,1,0,0,1,0.0,11
2396,0,1,0,0,1,1,0,0,1,0.0,7
2397,0,1,0,0,1,1,0,0,1,0.0,2
2398,1,1,1,0,1,1,1,0,2,0.5,4
2399,1,1,1,0,0,1,1,0,2,0.5,16
2400,1,0,0,0,1,1,0,0,0,0.5,5
2401,1,1,1,0,1,1,1,0,3,0.5,26
2402,0,0,1,0,0,1,1,0,1,0.0,0
2403,0,1,0,0,1,1,0,0,1,0.0,4
2404,0,0,0,0,1,1,0,0,0,0.0,0
2405,1,1,1,1,0,1,1,1,3,1.0,0
2406,1,1,1,0,1,1,1,0,2,0.5,0
2407,1,1,0,0,0,1,0,0,1,0.5,0
2408,1,1,1,1,0,1,1,1,3,1.0,0
2409,1,1,0,0,1,1,1,0,1,0.5,0
2410,0,1,0,0,1,1,0,0,2,0.0,0
2411,1,1,0,0,0,1,0,0,1,0.5,0
2412,1,1,1,0,1,1,1,0,2,0.5,0
2413,0,1,0,1,1,1,1,0,2,0.5,5
2414,1,1,1,0,1,0,0,0,2,0.5,0
2415,0,1,0,0,1,0,0,0,1,0.0,0
2416,0,1,0,0,1,0,0,0,1,0.0,5
2417,1,1,0,0,0,0,0,0,1,0.5,0
2418,1,1,0,0,0,0,0,0,1,0.5,0
2419,0,1,0,0,1,0,0,0,1,0.0,4
2420,1,1,0,0,0,1,1,0,1,0.5,0
2421,1,1,0,0,0,1,1,0,1,0.5,4
2422,1,1,0,0,0,1,1,0,1,0.5,5
2423,1,0,0,0,0,0,0,0,0,0.5,0
2424,0,1,0,0,1,0,0,0,1,0.0,6
2425,1,1,0,0,0,1,1,0,1,0.5,0
2426,0,1,0,0,1,0,0,0,1,0.0,4
2427,1,1,1,0,1,1,1,0,2,0.5,0
2428,0,1,1,0,1,1,1,0,2,0.0,5
2429,1,1,0,0,0,0,0,0,1,0.5,0
2430,1,1,1,1,0,1,1,1,3,1.0,0
2431,1,1,1,1,0,1,1,1,3,1.0,0
2432,1,1,1,0,0,1,1,0,2,0.5,0
2433,0,0,0,0,1,0,0,0,0,0.0,0
2434,1,1,0,0,0,0,0,0,1,0.5,0
2435,0,0,0,0,1,0,0,0,0,0.0,0
2436,0,0,0,0,0,0,0,0,0,0.0,0
2437,1,1,1,1,0,1,1,1,3,1.0,0
2438,1,1,0,0,0,0,0,0,1,0.5,0
2439,0,1,0,0,0,0,0,0,1,0.0,0
2440,1,0,0,0,0,0,0,0,0,0.5,0
2441,0,1,1,0,0,0,1,0,2,0.0,0
2442,0,0,0,0,1,0,0,0,0,0.0,0
2443,1,1,1,0,0,0,1,0,2,0.5,14
2444,1,1,1,0,0,0,1,0,2,0.5,14
2445,0,1,0,0,0,0,0,0,1,0.0,0
2446,1,1,1,1,0,1,1,1,3,1.0,0
2447,0,0,0,0,1,0,0,0,0,0.0,0
2448,0,1,1,0,0,0,1,0,2,0.0,0
2449,1,1,1,0,0,1,1,0,2,0.5,0
2450,1,1,0,0,0,0,0,0,1,0.5,0
2451,0,1,1,0,1,1,1,0,2,0.0,0
2452,0,0,0,0,1,0,0,0,0,0.0,0
2453,1,1,1,0,0,1,1,0,2,0.5,0
2454,1,1,1,0,0,1,1,0,2,0.5,0
2455,1,1,1,0,0,1,1,0,2,0.5,0
2456,1,1,1,1,0,1,1,1,3,1.0,0
2457,0,0,0,0,0,0,0,0,0,0.0,0
2458,0,0,1,0,0,1,1,0,1,0.0,0
2459,1,1,0,0,0,0,0,0,1,0.5,0
2460,1,1,0,0,0,0,0,0,1,0.5,0
2461,1,1,0,0,0,0,0,0,1,0.5,0
2462,0,1,0,0,1,0,0,0,1,0.0,1
2463,0,1,0,0,1,1,1,0,1,0.0,16
2464,1,1,1,0,1,1,1,0,3,0.5,26
2465,0,1,0,0,1,0,0,0,1,0.0,2
2466,0,1,0,0,1,0,0,0,1,0.0,4
2467,0,1,1,0,1,1,1,0,3,0.0,8
2468,0,1,0,0,1,0,0,0,1,0.0,4
2469,0,1,1,0,1,1,1,0,2,0.0,9
2470,1,1,1,0,1,1,1,0,2,0.5,4
2471,1,1,1,0,0,1,1,0,2,0.5,5
2472,0,1,0,0,1,0,0,0,1,0.0,7
2473,0,1,0,0,1,0,0,0,1,0.0,2
2474,0,1,0,0,1,0,0,0,1,0.0,4
2475,0,0,0,0,1,0,0,0,0,0.0,7
2476,1,1,1,0,0,1,1,0,2,0.5,5
2477,1,1,1,0,1,1,1,0,2,0.5,4
2478,0,1,0,0,1,0,0,0,1,0.0,11
2479,0,1,0,0,1,1,0,0,1,0.0,13
2480,0,1,1,0,1,1,1,0,2,0.0,0
2481,0,1,1,0,1,1,1,0,2,0.0,13
2482,0,1,0,0,1,0,0,0,1,0.0,4
2483,0,0,1,0,0,1,1,0,1,0.0,0
2484,1,1,0,0,1,0,0,0,1,0.5,7
2485,1,1,1,0,0,1,1,0,2,0.5,16
2486,1,1,0,0,1,0,0,0,1,0.5,13
2487,0,1,1,0,1,1,1,0,2,0.0,13
2488,0,1,1,0,1,1,1,0,2,0.0,0
2489,1,1,0,0,1,0,0,0,1,0.5,7
2490,1,1,1,0,1,1,1,0,2,0.5,0
2491,0,0,0,0,1,0,0,0,0,0.0,0
2492,1,0,0,0,0,0,0,0,0,0.5,0
2493,1,1,1,1,0,1,1,1,3,1.0,0
2494,1,1,1,0,0,1,1,0,2,0.5,0
2495,0,1,0,0,1,0,0,0,2,0.0,0
2496,0,1,0,0,1,0,0,0,1,0.0,0
2497,1,1,1,1,0,1,1,1,3,1.0,0
2498,1,1,1,0,0,1,1,0,2,0.5,0
2499,0,1,0,0,0,0,0,0,1,0.0,6
2500,0,1,0,0,1,0,0,0,1,0.0,0
2501,1,1,1,0,1,1,1,0,2,0.5,0
2502,1,1,0,0,0,0,0,0,1,0.5,0
2503,1,1,0,0,0,1,1,0,1,0.5,4
2504,1,1,0,0,0,1,1,0,1,0.5,0
2505,0,1,0,0,1,0,0,0,1,0.0,6
2506,0,1,0,0,1,0,0,0,1,0.0,4
2507,1,1,0,0,0,0,0,0,1,0.5,0
2508,0,1,1,0,1,1,1,0,2,0.0,5
2509,1,1,1,0,1,1,1,0,2,0.5,0
2510,0,0,0,0,1,0,0,0,0,0.0,0
2511,0,1,1,0,1,1,1,0,2,0.0,0
2512,1,1,0,0,0,0,0,0,1,0.5,0
2513,1,1,1,0,0,1,1,0,2,0.5,0
2514,1,1,0,0,0,0,0,0,1,0.5,0
2515,0,0,0,0,1,0,0,0,0,0.0,0
2516,1,1,0,0,0,0,0,0,1,0.5,0
2517,1,1,1,0,0,1,1,0,2,0.5,0
2518,1,1,1,1,0,1,1,1,3,1.0,0
2519,1,1,1,0,0,1,1,0,2,0.5,0
2520,1,1,0,0,0,0,0,0,1,0.5,0
2521,0,0,1,0,0,1,1,0,1,0.0,0
2522,1,1,0,0,0,0,0,0,1,0.5,0
2523,1,1,1,1,0,1,1,1,3,1.0,0
2524,1,1,1,0,0,1,1,0,2,0.5,0
2525,1,0,0,0,0,0,0,0,0,0.5,0
2526,1,1,1,0,0,1,1,0,2,0.5,0
2527,1,1,1,1,0,1,1,1,3,1.0,0
2528,1,1,1,1,0,1,1,1,3,1.0,0
2529,0,0,0,0,1,0,0,0,0,0.0,0
2530,1,1,0,0,0,0,0,0,1,0.5,0
2531,0,0,0,0,1,0,0,0,0,0.0,0
2532,1,1,1,1,0,1,1,1,3,1.0,0
2533,0,0,0,0,1,0,0,0,0,0.0,0
2534,0,1,0,0,1,1,1,0,1,0.0,16
2535,0,0,1,0,0,1,1,0,1,0.0,0
2536,0,1,0,0,1,0,0,0,1,0.0,4
2537,0,1,0,0,1,0,0,0,1,0.0,4
2538,0,1,0,0,1,0,0,0,1,0.0,1
2539,0,1,0,0,1,0,0,0,1,0.0,2
2540,1,1,1,0,0,1,1,0,2,0.5,16
2541,1,1,1,0,1,1,1,0,3,0.5,26
2542,1,1,1,0,1,1,1,0,3,0.5,26
2543,1,0,0,0,1,0,0,0,0,0.5,5
2544,0,1,0,0,1,0,0,0,1,0.0,7
2545,1,1,1,0,1,1,1,0,2,0.5,4
2546,1,1,1,0,1,1,1,0,2,0.5,4
2547,0,0,0,0,1,0,0,0,0,0.0,2
2548,0,1,0,0,1,0,0,0,1,0.0,1
2549,0,1,1,0,1,1,1,0,2,0.0,0
2550,0,0,0,0,1,0,0,0,0,0.0,0
2551,1,0,0,0,0,0,0,0,0,0.5,0
2552,1,1,1,0,1,1,1,0,2,0.5,0
2553,1,1,1,1,0,1,1,1,3,1.0,0
2554,1,1,0,0,1,1,1,0,1,0.5,0
2555,0,1,0,0,1,0,0,0,1,0.0,0
2556,1,1,0,0,1,0,0,0,1,0.5,0
2557,1,1,0,0,0,1,1,0,1,0.5,7
2558,0,1,1,0,1,1,1,0,2,0.0,20
2559,1,1,1,0,1,1,1,0,2,0.5,0
2560,1,1,0,0,0,1,1,0,1,0.5,0
2561,0,1,0,0,1,0,0,0,1,0.0,6
2562,1,1,0,0,0,0,0,0,1,0.5,0
2563,1,1,0,0,0,1,1,0,1,0.5,4
2564,1,1,1,0,0,1,1,0,2,0.5,0
2565,1,1,0,0,0,0,0,0,1,0.5,0
2566,1,1,0,0,0,0,0,0,1,0.5,0
2567,1,1,1,0,0,1,1,0,2,0.5,0
2568,0,0,0,0,1,0,0,0,0,0.0,0
2569,1,1,0,0,0,0,0,0,1,0.5,0
2570,1,1,1,1,0,1,1,1,3,1.0,0
2571,0,0,0,0,1,0,0,0,0,0.0,0
2572,1,1,0,0,0,0,0,0,1,0.5,0
2573,1,1,1,1,0,1,1,1,3,1.0,0
2574,0,0,0,0,1,0,0,0,0,0.0,0
2575,0,1,0,0,0,0,0,0,1,0.0,0
2576,1,1,1,0,0,1,1,0,2,0.5,0
2577,0,0,1,0,0,0,1,0,1,0.0,0
2578,0,0,0,0,1,0,0,0,0,0.0,0
2579,1,1,1,0,0,1,1,0,2,0.5,0
2580,1,1,1,0,0,1,1,0,2,0.5,0
2581,1,1,1,0,0,1,1,0,2,0.5,0
2582,1,0,0,0,0,0,0,0,0,0.5,0
2583,1,1,0,0,0,0,0,0,1,0.5,0
2584,1,1,1,1,0,1,1,1,3,1.0,0
2585,1,1,1,1,0,1,1,1,3,1.0,0
2586,0,1,1,0,1,1,1,0,2,0.0,0
2587,1,1,1,0,0,1,1,0,2,0.5,0
2588,1,1,0,0,0,0,0,0,1,0.5,0
2589,1,1,0,0,0,0,0,0,1,0.5,0
2590,1,1,1,0,0,1,1,0,2,0.5,0
2591,0,0,0,0,1,0,0,0,0,0.0,0
2592,1,1,0,0,0,0,0,0,1,0.5,0
2593,0,0,0,0,1,0,0,0,0,0.0,0
2594,1,1,1,0,0,0,1,0,2,0.5,5
2595,0,0,0,0,1,0,0,0,0,0.0,0
2596,1,1,1,1,0,1,1,1,3,1.0,0
2597,1,1,1,1,0,1,1,1,3,1.0,0
2598,1,1,0,0,0,0,0,0,1,0.5,0
2599,0,0,1,0,0,1,1,0,1,0.0,0
2600,1,1,1,0,1,1,1,0,2,0.5,0
2601,0,1,0,0,1,0,0,0,1,0.0,7
2602,1,1,1,0,1,1,1,0,3,0.5,26
2603,1,1,0,0,1,0,0,0,1,0.5,13
2604,0,1,0,0,1,1,0,0,1,0.0,13
2605,0,1,0,0,1,0,0,0,1,0.0,4
2606,1,1,1,0,0,1,1,0,2,0.5,16
2607,1,1,1,0,0,1,1,0,2,0.5,5
2608,1,1,1,0,1,1,1,0,2,0.5,0
2609,1,0,0,0,1,0,0,0,0,0.5,5
2610,0,0,0,0,1,0,0,0,0,0.0,2
2611,1,1,1,0,1,1,1,0,3,0.5,26
2612,1,1,0,0,1,0,0,0,1,0.5,13
2613,0,1,1,0,1,1,1,0,2,0.0,13
2614,1,1,0,0,1,0,0,0,1,0.5,7
2615,0,1,1,0,1,1,1,0,2,0.0,0
2616,0,1,0,0,1,0,0,0,1,0.0,4
2617,1,1,1,0,1,1,1,0,3,0.5,26
2618,0,1,0,0,1,1,0,0,1,0.0,13
2619,0,0,1,0,0,1,1,0,1,0.0,0
2620,0,1,1,0,1,1,1,0,2,0.0,9
2621,0,1,1,0,1,1,1,0,3,0.0,8
2622,0,1,0,0,1,0,0,0,1,0.0,1
2623,0,1,0,0,1,1,0,0,1,0.0,13
2624,1,1,0,0,1,0,0,0,1,0.5,7
2625,1,1,1,0,1,1,1,0,2,0.5,0
2626,1,1,0,0,1,0,0,0,1,0.5,13
2627,1,1,1,0,0,1,1,0,2,0.5,16
2628,0,1,0,0,1,0,0,0,1,0.0,3
2629,1,1,0,0,0,0,0,0,1,0.5,0
2630,1,1,1,0,0,1,1,0,2,0.5,0
2631,1,0,0,0,0,0,0,0,0,0.5,0
2632,1,1,1,0,0,1,1,0,2,0.5,0
